rdt_id,start_hour,day_of_week,month,is_weekend,number_of_affected_stations,number_of_affected_lines,primary_line,cause_group,statistical_cause_nl,long_disruption
60013,6,Thursday,5,0,5,3.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
60014,6,Thursday,5,0,2,2.0,Groningen - Zwolle,external,hinder op het spoor,0
60015,7,Thursday,5,0,7,3.0,Arnhem Centraal - Basel SBB,staff,problemen met de personeelsinzet,1
60017,11,Thursday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,1
60018,11,Thursday,5,0,3,1.0,Arnhem Centraal - Winterswijk,infrastructure,seinstoring,1
60019,11,Thursday,5,0,3,2.0,Breda - Dordrecht,rolling stock,defecte trein,1
60020,11,Thursday,5,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,1
60021,11,Thursday,5,0,13,1.0,Lelystad Centrum - Schiphol Airport,rolling stock,defecte trein,1
60022,11,Thursday,5,0,15,3.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,1
60023,12,Thursday,5,0,3,1.0,Den Haag Centraal - Utrecht Centraal,infrastructure,wisselstoring,1
60025,16,Thursday,5,0,4,1.0,Aachen Hbf - Heerlen,rolling stock,defecte trein,0
60026,16,Thursday,5,0,3,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,1
60027,19,Thursday,5,0,4,3.0,Dortmund Hbf - Enschede,rolling stock,defecte trein,1
60029,21,Thursday,5,0,3,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,0
60030,22,Thursday,5,0,4,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
60031,22,Thursday,5,0,4,1.0,Almelo - Hengelo,rolling stock,gestrande trein,0
60032,4,Friday,5,0,6,1.0,Enkhuizen - Hoorn,engineering work,uitloop van werkzaamheden,1
60033,8,Friday,5,0,3,1.0,Amersfoort - Ede-Wageningen,rolling stock,defecte trein,0
60034,8,Friday,5,0,2,1.0,Hengelo - Zutphen,infrastructure,seinstoring,1
60035,13,Friday,5,0,11,1.0,Amsterdam Centraal - Lelystad Centrum,infrastructure,defect spoor,1
60036,14,Friday,5,0,6,1.0,Eindhoven - Roermond,accidents,aanrijding,0
60037,15,Friday,5,0,5,1.0,Leiden Centraal - Schiphol Airport,rolling stock,defecte trein,0
60038,15,Friday,5,0,5,1.0,Roermond - Venlo,rolling stock,defecte trein,0
60039,17,Friday,5,0,6,1.0,Hamm (Westf.) - Venlo,logistical,problemen op het spoor in het buitenland,0
60040,18,Friday,5,0,3,1.0,Roosendaal - Vlissingen,accidents,aanrijding,1
60041,21,Friday,5,0,5,1.0,Apeldoorn - Zutphen,infrastructure,seinstoring,1
60042,21,Friday,5,0,6,1.0,Winterswijk - Zutphen,infrastructure,seinstoring,0
60043,22,Friday,5,0,4,1.0,Deventer - Zwolle,rolling stock,gestrande trein,0
60044,6,Saturday,5,1,7,3.0,Arnhem Centraal - Basel SBB,staff,problemen met de personeelsinzet,1
60045,9,Saturday,5,1,6,1.0,Aachen Hbf - Heerlen,logistical,problemen op het spoor in het buitenland,1
60046,10,Saturday,5,1,2,1.0,Deventer - Zutphen,rolling stock,defecte trein,1
60047,11,Saturday,5,1,3,1.0,Breda - Roosendaal,rolling stock,defecte trein,0
60049,13,Saturday,5,1,7,2.0,Amsterdam Centraal - Utrecht Centraal,accidents,aanrijding,1
60050,20,Saturday,5,1,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,seinstoring,1
60051,22,Saturday,5,1,2,1.0,Hamm (Westf.) - Venlo,logistical,problemen op het spoor in het buitenland,1
60052,23,Saturday,5,1,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,seinstoring,1
60053,4,Sunday,5,1,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,seinstoring,0
60054,7,Sunday,5,1,2,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,seinstoring,1
60055,8,Sunday,5,1,7,3.0,Arnhem Centraal - Basel SBB,staff,problemen met de personeelsinzet,1
60056,11,Sunday,5,1,3,1.0,Arnhem Centraal - Zutphen,infrastructure,wisselstoring,1
60057,19,Sunday,5,1,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60060,20,Sunday,5,1,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60061,21,Sunday,5,1,5,1.0,Arnhem Centraal - Nijmegen,accidents,aanrijding,1
60062,22,Sunday,5,1,8,1.0,Arnhem Centraal - Tiel,accidents,aanrijding,1
60063,5,Monday,5,0,4,2.0,Almere Oostvaarders - Utrecht Centraal,infrastructure,wisselstoring,0
60064,6,Monday,5,0,5,1.0,Aachen Hbf - Heerlen,rolling stock,defecte trein,0
60065,6,Monday,5,0,11,1.0,Roosendaal - Vlissingen,infrastructure,seinstoring,1
60066,12,Monday,5,0,10,1.0,Schiphol Airport - Utrecht Centraal,infrastructure,defect spoor,1
60067,13,Monday,5,0,11,1.0,Amsterdam Centraal - Utrecht Centraal,infrastructure,defect spoor,1
60068,13,Monday,5,0,14,2.0,'s-Hertogenbosch - Eindhoven,infrastructure,defect spoor,1
60070,17,Monday,5,0,4,1.0,Lelystad Centrum - Zwolle,external,rommel op het spoor,0
60071,18,Monday,5,0,2,2.0,Groningen - Zwolle,infrastructure,wisselstoring,0
60072,19,Monday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
60073,22,Monday,5,0,8,1.0,Leeuwarden - Zwolle,rolling stock,gestrande trein,0
60074,3,Tuesday,5,0,4,1.0,Amsterdam Centraal - Schiphol Airport,rolling stock,gestrande trein,0
60075,6,Tuesday,5,0,2,2.0,Groningen - Zwolle,infrastructure,wisselstoring,0
60076,8,Tuesday,5,0,2,2.0,Groningen - Zwolle,unknown,technisch onderzoek,1
60077,9,Tuesday,5,0,3,2.0,Alkmaar - Den Helder,accidents,aanrijding,1
60078,10,Tuesday,5,0,5,1.0,Amersfoort - Utrecht Centraal,external,inzet van hulpdiensten,0
60079,10,Tuesday,5,0,7,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
60080,10,Tuesday,5,0,2,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,gestrande trein,0
60081,10,Tuesday,5,0,5,1.0,Haarlem - Leiden Centraal,rolling stock,gestrande trein,0
60082,10,Tuesday,5,0,4,1.0,Amersfoort - Zwolle,accidents,aanrijding,1
60083,12,Tuesday,5,0,3,1.0,'s-Hertogenbosch - Utrecht Centraal,rolling stock,defecte trein,1
60084,12,Tuesday,5,0,11,1.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,1
60085,13,Tuesday,5,0,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60086,15,Tuesday,5,0,7,1.0,Alphen a/d Rijn - Gouda,external,rommel op het spoor,0
60088,15,Tuesday,5,0,4,1.0,Amsterdam Centraal - Haarlem,external,inzet van hulpdiensten,0
60089,15,Tuesday,5,0,2,1.0,Groningen - Veendam,external,persoon op het spoor,0
60090,17,Tuesday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
60092,17,Tuesday,5,0,7,3.0,Arnhem Centraal - Basel SBB,rolling stock,gestrande trein,0
60093,18,Tuesday,5,0,5,1.0,Almelo - Zwolle,rolling stock,defecte trein,0
60094,19,Tuesday,5,0,7,1.0,'s-Hertogenbosch - Nijmegen,infrastructure,defecte bovenleiding,1
60095,20,Tuesday,5,0,5,1.0,Amsterdam Centraal - Haarlem,external,inzet van de politie,1
60098,7,Wednesday,5,0,4,1.0,Aachen Hbf - Heerlen,rolling stock,defecte trein,0
60099,8,Wednesday,5,0,3,1.0,Tiel - Utrecht Centraal,infrastructure,wisselstoring,1
60101,10,Wednesday,5,0,5,1.0,Heerlen - Maastricht,rolling stock,gestrande trein,0
60102,12,Wednesday,5,0,6,1.0,Rhenen - Utrecht Centraal,infrastructure,defect spoor,0
60104,12,Wednesday,5,0,7,2.0,Amsterdam Centraal - Utrecht Centraal,infrastructure,defect spoor,0
60105,12,Wednesday,5,0,18,8.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,1
60106,13,Wednesday,5,0,15,3.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,1
60107,14,Wednesday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,1
60108,14,Wednesday,5,0,2,4.0,'s-Hertogenbosch - Utrecht Centraal,infrastructure,wisselstoring,0
60109,17,Wednesday,5,0,3,1.0,Enkhuizen - Hoorn,infrastructure,seinstoring,1
60110,23,Wednesday,5,0,5,1.0,Maastricht - Sittard,rolling stock,gestrande trein,0
60111,6,Thursday,5,0,3,2.0,Breda - Dordrecht,rolling stock,defecte trein,0
60112,8,Thursday,5,0,2,1.0,'s-Hertogenbosch - Tilburg,external,persoon op het spoor,1
60115,15,Thursday,5,0,4,1.0,Apeldoorn - Deventer,rolling stock,defecte trein,1
60116,17,Thursday,5,0,18,8.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
60117,17,Thursday,5,0,6,2.0,Almelo - Mariënberg,rolling stock,defecte trein,1
60118,17,Thursday,5,0,15,3.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,0
60119,21,Thursday,5,0,9,1.0,Schiphol Airport - Utrecht Centraal,rolling stock,defecte trein,0
60120,22,Thursday,5,0,2,1.0,Groningen - Zwolle,external,persoon op het spoor,0
60121,22,Thursday,5,0,3,1.0,Schiphol Airport - Utrecht Centraal,rolling stock,defecte trein,0
60122,6,Friday,5,0,2,1.0,Amersfoort - Apeldoorn,rolling stock,defecte trein,0
60123,6,Friday,5,0,2,1.0,Groningen - Leeuwarden,infrastructure,wisselstoring,1
60124,7,Friday,5,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
60125,9,Friday,5,0,2,1.0,Eindhoven - Venlo,rolling stock,defecte trein,0
60126,11,Friday,5,0,2,1.0,Eindhoven - Venlo,rolling stock,defecte trein,0
60127,13,Friday,5,0,2,1.0,Amsterdam Centraal - Woerden,rolling stock,gestrande trein,0
60128,13,Friday,5,0,2,1.0,Emmen - Zwolle,rolling stock,beperkingen in de materieelinzet,1
60129,13,Friday,5,0,7,1.0,Heerlen - Sittard,accidents,aanrijding,1
60130,13,Friday,5,0,2,1.0,Antwerpen-Centraal - Roosendaal,rolling stock,defecte trein,0
60131,15,Friday,5,0,4,1.0,Amsterdam Centraal - Haarlem,infrastructure,seinstoring,1
60132,17,Friday,5,0,4,1.0,Groningen - Eemshaven,infrastructure,seinstoring,1
60133,20,Friday,5,0,2,1.0,Groningen - Leeuwarden,infrastructure,wisselstoring,1
60134,20,Friday,5,0,4,1.0,Leiden Centraal - Schiphol Airport,rolling stock,defecte trein,0
60135,9,Saturday,5,1,5,1.0,Eindhoven - Roermond,engineering work,herstelwerkzaamheden,0
60136,12,Saturday,5,1,2,2.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
60137,14,Saturday,5,1,2,2.0,Almelo - Deventer,infrastructure,seinstoring,0
60138,17,Saturday,5,1,5,1.0,Amsterdam Centraal - Hoorn,rolling stock,defecte trein,0
60139,18,Saturday,5,1,4,1.0,Amsterdam Centraal - Haarlem,infrastructure,seinstoring,1
60140,20,Saturday,5,1,4,1.0,Groningen - Zwolle,rolling stock,gestrande trein,0
60141,21,Saturday,5,1,3,14.0,'s-Hertogenbosch - Utrecht Centraal,external,persoon op het spoor,1
60142,6,Sunday,6,1,7,1.0,Delfzijl - Groningen,infrastructure,sein- en wisselstoring,1
60143,7,Sunday,6,1,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
60144,12,Sunday,6,1,2,2.0,Amersfoort - Amsterdam Centraal,rolling stock,defecte trein,0
60145,13,Sunday,6,1,7,3.0,Arnhem Centraal - Basel SBB,staff,problemen met de personeelsinzet,1
60146,14,Sunday,6,1,3,1.0,'s-Hertogenbosch - Eindhoven,infrastructure,seinstoring,1
60147,15,Sunday,6,1,2,2.0,Amersfoort - Amsterdam Centraal,unknown,technisch onderzoek,0
60148,15,Sunday,6,1,11,1.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
60149,15,Sunday,6,1,8,1.0,Dordrecht - Rotterdam Centraal,rolling stock,defecte trein,0
60150,17,Sunday,6,1,8,2.0,Amsterdam Centraal - Utrecht Centraal,external,voorwerp in de bovenleiding,1
60151,21,Sunday,6,1,3,1.0,Liège-Guillemins - Maastricht,rolling stock,defecte trein,1
60152,21,Sunday,6,1,3,2.0,Amersfoort - Schiphol Airport,infrastructure,stroomstoring,1
60153,22,Sunday,6,1,3,1.0,Schiphol Airport - Utrecht Centraal,infrastructure,stroomstoring,1
60154,2,Monday,6,0,4,2.0,'s-Hertogenbosch - Eindhoven,engineering work,uitloop van werkzaamheden,1
60155,2,Monday,6,0,24,3.0,'s-Hertogenbosch - Eindhoven,engineering work,uitloop van werkzaamheden,0
60156,2,Monday,6,0,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
60158,6,Monday,6,0,5,1.0,Almelo - Deventer,infrastructure,stroomstoring,0
60159,7,Monday,6,0,10,1.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
60160,7,Monday,6,0,4,1.0,Leiden Centraal - Schiphol Airport,rolling stock,defecte trein,0
60161,7,Monday,6,0,5,1.0,Schiphol Airport - Utrecht Centraal,rolling stock,defecte trein,0
60162,7,Monday,6,0,5,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
60163,8,Monday,6,0,5,2.0,Amsterdam Centraal - Schiphol Airport,rolling stock,defecte trein,0
60164,8,Monday,6,0,5,1.0,Almelo - Deventer,infrastructure,stroomstoring,1
60165,9,Monday,6,0,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60166,10,Monday,6,0,2,1.0,Eindhoven - Roermond,unknown,technisch onderzoek,0
60167,10,Monday,6,0,5,1.0,Almelo - Deventer,infrastructure,stroomstoring,1
60168,11,Monday,6,0,2,2.0,Groningen - Bad Nieuweschans,infrastructure,defecte spoorbrug,1
60171,11,Monday,6,0,8,1.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
60172,13,Monday,6,0,2,1.0,Nijmegen - Venlo,infrastructure,overwegstoring,0
60174,15,Monday,6,0,3,1.0,Amersfoort - Zwolle,infrastructure,seinstoring,1
60175,15,Monday,6,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,0
60177,18,Monday,6,0,5,1.0,Breda - Tilburg,external,persoon op het spoor,0
60178,19,Monday,6,0,4,3.0,Dortmund Hbf - Enschede,rolling stock,defecte trein,1
60179,20,Monday,6,0,3,1.0,Arnhem Centraal - Zutphen,external,inzet van hulpdiensten,0
60180,20,Monday,6,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
60181,21,Monday,6,0,3,1.0,Breda - Roosendaal,accidents,aanrijding,1
60182,22,Monday,6,0,3,2.0,Breda - Dordrecht,rolling stock,defecte trein,0
60183,10,Tuesday,6,0,3,1.0,Eindhoven - Tilburg,external,persoon op het spoor,0
60185,11,Tuesday,6,0,11,1.0,Roosendaal - Vlissingen,rolling stock,gestrande trein,0
60188,14,Tuesday,6,0,4,3.0,Almere Oostvaarders - Utrecht Centraal,external,inzet van de politie,0
60189,15,Tuesday,6,0,2,1.0,Leiden Centraal - Utrecht Centraal,external,rommel op het spoor,1
60190,17,Tuesday,6,0,7,1.0,Groningen - Veendam,external,inzet van hulpdiensten,0
60191,17,Tuesday,6,0,9,2.0,Groningen - Bad Nieuweschans,external,inzet van hulpdiensten,0
60192,18,Tuesday,6,0,4,1.0,Lelystad Centrum - Zwolle,rolling stock,defecte trein,0
60193,18,Tuesday,6,0,3,1.0,Hengelo - Zutphen,rolling stock,defecte trein,1
60194,21,Tuesday,6,0,4,1.0,Leiden Centraal - Schiphol Airport,external,persoon op het spoor,0
60195,21,Tuesday,6,0,8,1.0,Den Haag Centraal - Utrecht Centraal,rolling stock,defecte trein,0
60196,21,Tuesday,6,0,2,2.0,Amersfoort - Amsterdam Centraal,external,persoon op het spoor,0
60197,21,Tuesday,6,0,5,1.0,Schiphol Airport - Utrecht Centraal,external,persoon op het spoor,0
60198,23,Tuesday,6,0,5,1.0,Roermond - Venlo,rolling stock,defecte trein,0
60199,0,Wednesday,6,0,2,1.0,'s-Hertogenbosch - Tilburg,rolling stock,gestrande trein,0
60200,6,Wednesday,6,0,5,1.0,Haarlem - Leiden Centraal,accidents,aanrijding,1
60201,6,Wednesday,6,0,6,1.0,Den Haag Centraal - Leiden Centraal,accidents,aanrijding,1
60202,7,Wednesday,6,0,5,2.0,Almere Oostvaarders - Utrecht Centraal,accidents,aanrijding,1
60203,9,Wednesday,6,0,3,2.0,Groningen - Bad Nieuweschans,rolling stock,gestrande trein,0
60204,9,Wednesday,6,0,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
60205,12,Wednesday,6,0,4,3.0,Dortmund Hbf - Enschede,external,hinder op het spoor,1
60206,12,Wednesday,6,0,3,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60207,13,Wednesday,6,0,2,1.0,Den Haag Centraal - Leiden Centraal,rolling stock,defecte trein,0
60208,15,Wednesday,6,0,5,1.0,Leiden Centraal - Schiphol Airport,external,rommel op het spoor,0
60209,16,Wednesday,6,0,5,1.0,Groningen - Eemshaven,external,hinder op het spoor,0
60210,16,Wednesday,6,0,4,1.0,Emmen - Zwolle,external,inzet van hulpdiensten,0
60211,17,Wednesday,6,0,2,2.0,Groningen - Zwolle,rolling stock,gestrande trein,0
60212,18,Wednesday,6,0,7,1.0,Alphen a/d Rijn - Gouda,external,inzet van hulpdiensten,0
60214,7,Thursday,6,0,6,1.0,Almelo - Mariënberg,rolling stock,beperkingen in de materieelinzet,1
60215,8,Thursday,6,0,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,1
60216,9,Thursday,6,0,3,1.0,Leiden Centraal - Utrecht Centraal,infrastructure,defecte spoorbrug,0
60217,10,Thursday,6,0,2,7.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,1
60218,11,Thursday,6,0,13,4.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,0
60219,11,Thursday,6,0,6,1.0,Den Haag Centraal - Leiden Centraal,rolling stock,defecte trein,0
60220,11,Thursday,6,0,2,1.0,Eindhoven - Roermond,rolling stock,gestrande trein,0
60221,12,Thursday,6,0,3,2.0,Amsterdam Centraal - Hoorn,rolling stock,defecte trein,0
60222,13,Thursday,6,0,5,1.0,Eindhoven - Roermond,rolling stock,defecte trein,1
60223,14,Thursday,6,0,3,2.0,Den Haag Centraal - Utrecht Centraal,rolling stock,gestrande trein,0
60224,14,Thursday,6,0,5,1.0,Amsterdam Centraal - Hoorn,external,inzet van de politie,0
60225,14,Thursday,6,0,3,1.0,Groningen - Zwolle,unknown,technisch onderzoek,0
60226,15,Thursday,6,0,2,2.0,Eindhoven - Venlo,rolling stock,defecte trein,0
60227,15,Thursday,6,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,1
60229,3,Friday,6,0,4,1.0,Amsterdam Centraal - Schiphol Airport,staff,staking bij NS,1
60230,4,Friday,6,0,3,14.0,'s-Hertogenbosch - Utrecht Centraal,staff,staking bij NS,1
60234,4,Friday,6,0,2,4.0,'s-Hertogenbosch - Eindhoven,staff,staking bij NS,1
60235,4,Friday,6,0,3,8.0,Almelo - Zwolle,staff,staking bij NS,1
60236,4,Friday,6,0,2,11.0,Arnhem Centraal - Basel SBB,staff,staking bij NS,1
60237,4,Friday,6,0,2,4.0,Antwerpen-Centraal - Roosendaal,staff,staking bij NS,1
60238,4,Friday,6,0,1,4.0,'s-Hertogenbosch - Eindhoven,staff,staking bij NS,1
60239,4,Friday,6,0,2,3.0,Heerlen - Sittard,staff,staking bij NS,1
60240,4,Friday,6,0,2,3.0,Alphen a/d Rijn - Gouda,staff,staking bij NS,1
60241,4,Friday,6,0,51,7.0,Antwerpen-Centraal - Brussels Airport-Zaventem,staff,staking bij NS,1
60242,9,Friday,6,0,4,1.0,Leeuwarden - Stavoren,infrastructure,seinstoring,1
60243,22,Friday,6,0,4,1.0,Dordrecht - Roosendaal,engineering work,herstelwerkzaamheden,1
60245,8,Saturday,6,1,11,1.0,Schiphol Airport - Utrecht Centraal,accidents,aanrijding,1
60246,9,Saturday,6,1,5,1.0,Maastricht - Sittard,infrastructure,seinstoring,1
60247,9,Saturday,6,1,4,1.0,Roermond - Sittard,infrastructure,overwegstoring,0
60248,10,Saturday,6,1,6,1.0,Arnhem Centraal - Zutphen,rolling stock,defecte trein,1
60250,13,Saturday,6,1,2,1.0,Roosendaal - Vlissingen,rolling stock,gestrande trein,0
60251,17,Saturday,6,1,7,1.0,Heerlen - Sittard,external,boom op het spoor,1
60252,18,Saturday,6,1,8,2.0,Den Haag Centraal - Den Haag HS,external,persoon op het spoor,0
60253,20,Saturday,6,1,6,1.0,Eindhoven - Venlo,rolling stock,defecte trein,0
60254,21,Saturday,6,1,5,1.0,Maastricht - Sittard,external,brandmelding,1
60256,23,Saturday,6,1,4,1.0,Apeldoorn - Deventer,accidents,aanrijding,0
60257,7,Sunday,6,1,3,3.0,Arnhem Centraal - Basel SBB,rolling stock,beperkingen in de materieelinzet,1
60258,9,Sunday,6,1,5,2.0,Den Haag Centraal - Leiden Centraal,rolling stock,defecte trein,0
60259,10,Sunday,6,1,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60261,16,Sunday,6,1,3,1.0,Breda - Dordrecht,external,persoon op het spoor,0
60262,16,Sunday,6,1,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60264,7,Monday,6,0,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
60265,8,Monday,6,0,2,1.0,Amsterdam Centraal - Woerden,weather,blikseminslag,0
60266,8,Monday,6,0,4,2.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
60267,9,Monday,6,0,3,1.0,Deventer - Zwolle,infrastructure,seinstoring,1
60268,10,Monday,6,0,6,1.0,'s-Hertogenbosch - Nijmegen,unknown,technisch onderzoek,1
60270,14,Monday,6,0,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60272,18,Monday,6,0,4,3.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
60273,18,Monday,6,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
60274,19,Monday,6,0,13,1.0,Den Haag Centraal - Utrecht Centraal,infrastructure,defect spoor,1
60275,19,Monday,6,0,12,1.0,Rotterdam Centraal - Utrecht Centraal,infrastructure,defect spoor,1
60276,21,Monday,6,0,4,3.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
60277,21,Monday,6,0,6,1.0,Roosendaal - Vlissingen,rolling stock,defecte trein,0
60278,21,Monday,6,0,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60279,21,Monday,6,0,3,2.0,Antwerpen-Centraal - Breda (HSL),infrastructure,wisselstoring,0
60280,4,Tuesday,6,0,3,14.0,'s-Hertogenbosch - Utrecht Centraal,staff,staking bij NS,1
60281,4,Tuesday,6,0,3,3.0,Alkmaar - Amsterdam Centraal,staff,staking bij NS,1
60282,4,Tuesday,6,0,3,8.0,Alkmaar - Amsterdam Centraal,staff,staking bij NS,1
60283,4,Tuesday,6,0,2,3.0,Den Haag Centraal - Den Haag HS,staff,staking bij NS,1
60284,4,Tuesday,6,0,2,7.0,Breda - Rotterdam Centraal (HSL),staff,staking bij NS,1
60285,4,Tuesday,6,0,3,6.0,Amersfoort - Amsterdam Centraal,staff,staking bij NS,1
60286,4,Tuesday,6,0,1,6.0,Almelo - Hengelo,staff,staking bij NS,1
60287,4,Tuesday,6,0,2,4.0,'s-Hertogenbosch - Eindhoven,staff,staking bij NS,1
60288,4,Tuesday,6,0,3,8.0,Almelo - Zwolle,staff,staking bij NS,1
60289,4,Tuesday,6,0,2,11.0,Arnhem Centraal - Basel SBB,staff,staking bij NS,1
60290,4,Tuesday,6,0,2,4.0,Antwerpen-Centraal - Roosendaal,staff,staking bij NS,1
60291,4,Tuesday,6,0,1,4.0,'s-Hertogenbosch - Eindhoven,staff,staking bij NS,1
60292,4,Tuesday,6,0,2,3.0,Heerlen - Sittard,staff,staking bij NS,1
60293,4,Tuesday,6,0,5,2.0,Amsterdam Centraal - Schiphol Airport,staff,staking bij NS,1
60294,9,Tuesday,6,0,2,1.0,Almelo - Zwolle,infrastructure,seinstoring,1
60295,17,Tuesday,6,0,2,1.0,Leiden Centraal - Schiphol Airport,external,persoon op het spoor,0
60296,5,Wednesday,6,0,3,1.0,Breda - Roosendaal,engineering work,herstelwerkzaamheden,1
60297,7,Wednesday,6,0,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
60298,7,Wednesday,6,0,5,2.0,Amsterdam Centraal - Schiphol Airport,rolling stock,defecte trein,1
60299,7,Wednesday,6,0,9,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
60300,7,Wednesday,6,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,0
60301,8,Wednesday,6,0,3,2.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,1
60302,8,Wednesday,6,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,1
60303,8,Wednesday,6,0,13,1.0,Lelystad Centrum - Schiphol Airport,rolling stock,defecte trein,0
60304,9,Wednesday,6,0,5,1.0,'s-Hertogenbosch - Nijmegen,infrastructure,seinstoring,1
60307,11,Wednesday,6,0,6,1.0,Dordrecht - Roosendaal,rolling stock,defecte trein,0
60308,12,Wednesday,6,0,2,2.0,Groningen - Zwolle,rolling stock,defecte trein,0
60309,13,Wednesday,6,0,4,2.0,'s-Hertogenbosch - Eindhoven,rolling stock,gestrande trein,0
60310,14,Wednesday,6,0,2,1.0,Nijmegen - Venlo,infrastructure,seinstoring,1
60311,15,Wednesday,6,0,3,2.0,Breda - Dordrecht,external,rommel op het spoor,0
60314,21,Wednesday,6,0,4,2.0,Amsterdam Centraal - Lelystad Centrum,rolling stock,gestrande trein,0
60315,21,Wednesday,6,0,2,1.0,Eindhoven - Roermond,accidents,aanrijding,1
60316,3,Thursday,6,0,7,3.0,Arnhem Centraal - Basel SBB,staff,problemen met de personeelsinzet,1
60317,8,Thursday,6,0,11,1.0,Roosendaal - Vlissingen,rolling stock,defecte trein,0
60318,8,Thursday,6,0,3,1.0,Leiden Centraal - Utrecht Centraal,rolling stock,defecte trein,0
60320,9,Thursday,6,0,2,2.0,Alkmaar - Den Helder,external,inzet van hulpdiensten,0
60321,9,Thursday,6,0,4,1.0,Dordrecht - Roosendaal,accidents,aanrijding,0
60322,12,Thursday,6,0,2,1.0,Breda - Rotterdam Centraal (HSL),infrastructure,wisselstoring,1
60323,13,Thursday,6,0,3,3.0,Arnhem Centraal - Basel SBB,infrastructure,wisselstoring,0
60324,15,Thursday,6,0,2,1.0,'s-Hertogenbosch - Tilburg,infrastructure,seinstoring,0
60325,15,Thursday,6,0,8,1.0,Amersfoort - Ede-Wageningen,rolling stock,defecte trein,0
60326,16,Thursday,6,0,7,3.0,Arnhem Centraal - Basel SBB,infrastructure,seinstoring,1
60327,16,Thursday,6,0,3,1.0,Haarlem - Leiden Centraal,rolling stock,gestrande trein,1
60328,19,Thursday,6,0,3,1.0,Breda - Roosendaal,rolling stock,defecte trein,0
60329,21,Thursday,6,0,2,1.0,Groningen - Zwolle,accidents,aanrijding,1
